cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xv_nv_clayton,xv_nv_gumbel,xv_nv_joe,xv_nv_frank,xv_nv_gaussian
joe,200,1,1.31100666023218,0.15,8.35532739706242,28.6490351998839,28.6633587760842,19.5696060425997,20.3137731966453,5.15481426655608,15.2506727872561,15.2579620764556,10.7337211399787,11.1043457226898,6.92449404499534,28.2074302963118,28.7219548865022,19.2601883603379,19.1104787862898,0.0207056445399385,0.0708998964443822,0.0690645670224394,0.0478632795903514,0.0494444050680552
joe,200,2,1.31100666023218,0.15,-0.952352306896491,1.93813356694887,4.33227188592177,-1.76771231104108,-1.65653207996243,0.523216902051221,1.96190949976647,3.15313650104558,0.118254283729616,0.173679617337772,-0.33094070051824,1.69205344365197,4.19180394772267,-1.90982605981183,-1.87401246915948,-0.00197420148741433,0.00149446650979854,0.00677283453990729,-0.00624129460175609,-0.00706627281719899
joe,200,3,1.31100666023218,0.15,1.3155555790579,20.2549039990878,23.2892356786129,7.99017893196878,10.7618288853946,1.65184975632179,11.0743854742867,12.5840793604751,4.9728296206141,6.35191761075433,1.2665973494951,19.9688916564219,23.2825331048466,7.79138332874247,10.2513859324062,0.000620707473112734,0.0470406818294922,0.0537450390246675,0.0169555650007747,0.0226899872189869
joe,200,4,1.31100666023218,0.15,1.69974401780911,18.7430028129177,19.92773615237,15.2215418749234,13.493427948692,1.84345079074899,10.3220800728546,10.9117238921926,8.57027417535613,7.71063986631403,0.993491561685447,18.613021526898,20.3670899341872,15.1596433896849,12.809402545236,0.00313215650044149,0.0458084083832756,0.0463497440911765,0.0380523992253833,0.0333925135926377
joe,200,5,1.31100666023218,0.15,1.27873834867198,10.9072555003795,11.5615075456256,5.63460319154519,8.59903425126465,1.63324194781718,6.42346064918067,6.7490487112541,3.80052420581127,5.27527850799011,1.61018835313096,11.1877355499205,12.0294762340899,5.75199212650707,8.73118604632254,0.00235313840978774,0.0263742993718968,0.0280438975521665,0.0125407065572431,0.0199804184192254
joe,200,6,1.31100666023218,0.15,3.52205459464347,24.3311563282502,26.5917359297529,14.723537798135,15.7905104027669,2.74979285254634,13.1023895749745,14.2272983270171,8.32266919695249,8.85364778501805,2.98115149844815,23.9974140968105,26.6682636235488,14.5231503399285,15.0965544338968,0.00639941034777344,0.0617396302965162,0.0675907641211857,0.0355116172271511,0.0375139539771289
joe,200,7,1.31100666023218,0.15,5.50429941159827,25.3296812825886,25.723296243342,20.7764769817659,18.9490846567344,3.73586137251933,13.5990554046754,13.7951584065664,11.3339341459721,10.4251962853741,4.6276915504777,25.0848886093399,26.1178873583674,20.6252931864689,17.9830325773219,0.0112235910708642,0.0633904108736635,0.0637128830845986,0.0522140602084824,0.0447357069838195
joe,200,8,1.31100666023218,0.15,-1.62846968672501,13.3651831835826,18.2043732055953,1.4031970946125,4.13654639568086,0.187121105555985,7.64659526477022,10.0541131060525,1.69580395856532,3.05605915245229,-1.33256094870685,13.2316023763308,18.399036719262,1.20482512744852,3.51638424595335,-0.00699747456785525,0.030567501591528,0.0432801107552058,-0.0005860589739771,0.00427882551853784
joe,200,9,1.31100666023218,0.15,2.07709107464176,25.5751729922069,29.2807408267795,13.7941293600854,16.040199965093,2.0314421410764,13.7208174382406,15.5641676803992,7.86021723618987,8.97806481998294,1.54854947524986,25.6281209188604,29.97203967164,13.6431992771248,15.2216612513961,-0.000402854401476075,0.0637200768061721,0.0746560643591486,0.0320005495892591,0.0351684003949891
joe,200,10,1.31100666023218,0.15,-1.60142581674517,7.58629219777523,9.31892161533459,1.7997673714597,2.52494868470843,0.201953115760588,4.77155414597327,5.63329690134358,1.89324994858145,2.2542767730673,-2.30044695836863,7.48056604354766,9.70519264033657,1.51396413320558,1.80905283427903,-0.0102139412855369,0.0202242387599258,0.0257131722555767,0.00257272673884907,0.00430598605093441
joe,200,11,1.31100666023218,0.15,2.38581190985501,12.6982309768403,13.946529100127,3.39205069921001,7.41857630996586,2.18534834037388,7.31475177211582,7.93548754424526,2.68549834580886,4.68879422830646,2.01589972300351,12.8030100441158,14.4076423584203,3.01395916558543,7.01719362114503,-0.000529103778261639,0.029285930145829,0.0334458143048505,0.00329273351938729,0.0131644357655953
joe,200,12,1.31100666023218,0.15,4.84685729536146,16.1479441323632,15.8159833915316,9.00974460940136,10.2774654898342,3.40984233521127,9.03134183307704,8.86618442217145,5.48018669505928,6.11164159293813,3.36220374134005,15.7921226688966,15.8909632579133,8.68102139971602,8.97705436496829,0.00564765583180283,0.0370923528882346,0.0365451111051465,0.0191816828094501,0.0188202134393958
joe,200,13,1.31100666023218,0.15,-1.97377095967438,11.7461285029677,16.625807634875,0.798600007183253,1.82826310273597,0.0166437471022098,6.84123893001547,9.26861192619725,1.39542813949577,1.9079570890416,-2.34611653433972,11.4157225882918,16.8795157030419,0.311039699096556,0.925222671173041,-Inf,0.0264997245114627,0.0389101622592603,-0.00200656861862083,0.000474026413757366
joe,200,14,1.31100666023218,0.15,4.90146409799191,15.507070658087,14.6547613703547,11.2070633041828,10.2791352370168,3.43704639246082,8.71253060228914,8.28829506311108,6.57353628539904,6.11276416979549,3.85703674571082,15.3788674083751,14.9881036931978,10.8240316616634,8.99167539364633,0.00684354721804288,0.0377775483468097,0.0362875426324614,0.0258446500742263,0.0212092131974094
joe,200,15,1.31100666023218,0.15,9.5600608521455,28.6010669538477,27.6933907984481,23.1744631259954,23.6209370612227,5.75457309257596,15.2264189934643,14.7748482748175,12.5270356119728,12.7494818602758,7.62724926849568,28.4632156987465,28.21562480882,22.9457110135783,22.3324972836297,0.0168563932564313,0.0656850111091971,0.0642505836491463,0.0501180538415245,0.0510929052833503
joe,200,16,1.31100666023218,0.15,0.470952906874298,22.8627859550426,27.4616538790077,8.31205985348673,11.0028207215948,1.2318583855699,12.3718137348635,14.6596908844383,5.13326245071921,6.47196934209012,0.226867531464556,22.4156604400946,27.4596726634113,7.89059395175482,10.1405174056729,-0.00211518020198633,0.0579611992162639,0.07006470064257,0.0179360407870622,0.0248508809330869
joe,200,17,1.31100666023218,0.15,2.41425080059581,11.090511027913,10.7801123742075,7.43849847586374,9.55383043447491,2.19886213327435,6.51483269146565,6.36066803136874,4.69794708714377,5.75029172343564,1.9016573233865,11.1581801884254,11.0238275746872,7.56960759622206,9.47420169400379,0.00341661738263941,0.0226071329595231,0.0195820228287857,0.0164921623574766,0.0210432000660329
joe,200,18,1.31100666023218,0.15,2.18774388146704,11.6360018714683,12.027391798208,5.57427804430347,7.72035907217994,2.08615600075183,6.78641870871684,6.98110442098363,3.77104173733461,4.83869609204195,1.93451220964271,11.621874711206,12.2809732694657,5.30529271619837,7.42413081426248,0.00361570747573909,0.0314496166157974,0.0322041992189969,0.0136076934594095,0.0201935675736717
joe,200,19,1.31100666023218,0.15,3.11469171924587,34.1678543070485,40.3605349254313,14.0382845469469,20.0409475482241,2.54713287340007,17.9958326702479,21.0766966366409,7.9816763069012,10.9680518912926,2.46814046167435,33.7379556835423,40.5325029089441,13.8578090098683,19.0862108173512,0.00632867564571169,0.0818977867781047,0.0967949906322388,0.0323540227866098,0.0462939144479144
joe,200,20,1.31100666023218,0.15,0.365395161167108,12.246690809735,13.5935213608295,5.62507738162786,7.44750238684862,1.17975780248719,7.09011362481805,7.76027400854122,3.79594306378964,4.70279483272996,-0.11864381724987,12.1693289749849,13.8277156381307,5.6282871114578,7.02546751954803,-0.00229901635965811,0.0301432473143431,0.0337810392850911,0.0123452372801829,0.0166794779343544
joe,200,21,1.31100666023218,0.15,6.24169508088032,25.4920721221527,26.0877159942292,16.6545836037816,18.9445441137548,4.10341993158507,13.6796452621676,13.9759715766868,9.28329460626112,10.4228614938684,4.81265552973664,25.3475623849001,26.5690602234419,16.4967688894819,17.8335692390465,0.0139580040720467,0.0667426948365464,0.0679976073882673,0.0431687835153724,0.0484035255812888
joe,200,22,1.31100666023218,0.15,3.51653936908717,24.2678390703399,26.6533344268363,12.5121440339638,15.7930069645571,2.74751530779474,13.0705963299573,14.2573258052972,7.22250802894097,8.85485887287118,2.50572270365819,24.0550484294671,27.0925548831138,12.273237378558,14.8367240277778,-0.000117865393258156,0.0515945778354783,0.058545794537313,0.0224258292106067,0.0280384199178134
joe,200,23,1.31100666023218,0.15,6.50557444247886,20.8302154329585,20.1827737398012,17.9843342341804,20.3572827807322,4.23343412590007,11.3601399661159,11.0384377079354,9.94444213486865,11.1247093365711,6.18245687087443,21.0718984654954,20.7853187477782,18.1136720957767,20.4247283226732,0.0160403201832694,0.0526597879623606,0.0501216604922087,0.0445581001243858,0.0513561385255524
