cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xv_nv_clayton,xv_nv_gumbel,xv_nv_joe,xv_nv_frank,xv_nv_gaussian
clayton,200,1,0.352941176470588,0.15,4.36129594423534,3.56163085575918,1.52850856111072,4.88350337046269,5.4765645602227,3.16683502820823,2.76940593318272,1.75803477535778,3.42707566908657,3.72218489355787,4.54237243229303,3.80219822070324,1.78500505627852,4.84495040499267,5.62985361064784,0.0108847398177025,0.00837433089385568,0.00303711391209634,0.0109856218898493,0.0121783903220603
clayton,200,2,0.352941176470588,0.15,17.6586564347592,7.73122358923139,3.09551620440043,8.54943441055076,10.8062110805609,9.78347143932954,4.84432485287444,2.53785030769744,5.2512961593229,6.37446303246111,18.7823378310217,8.03693033201454,3.09910589390432,8.21509807102275,11.2296445311073,0.0393203418900784,0.0171841461081864,0.00580561549482006,0.0197269822858714,0.0244339396234074
clayton,200,3,0.352941176470588,0.15,10.0864655711046,1.1831952220154,-1.27493350226257,3.72660000198258,2.83073845360677,6.01630962301177,1.58713727896818,0.363779212725404,2.85255505125742,2.40691809549239,9.56294199061387,0.850027091035304,-1.43316978323051,2.94063754337709,2.37775236222788,0.0236659686880433,-0.000363172580654907,-0.00436618562690286,0.00739993452033738,0.00367410319983018
clayton,200,4,0.352941176470588,0.15,23.4807691243136,8.61114247376369,2.22187831029947,12.2593163012614,15.2475880518461,12.6790920917457,5.28213847259607,2.10365247734951,7.09665374577319,8.58364453640486,24.0093652284389,9.04513352963432,2.22572801392359,12.146916922884,15.9584051092794,0.0546250561743654,0.0173577430595462,0.00101683142401521,0.028862478513495,0.0339667959909106
clayton,200,5,0.352941176470588,0.15,26.997361830887,13.1653098029341,4.91859907972014,20.0703575694724,19.9424897418051,14.4290021322873,7.54783538483912,3.44519566758988,10.9827322527887,10.9196029736798,27.6116425243212,13.779219045172,5.17985074003078,19.9296304310933,20.5249313380553,0.0607511891637564,0.0256297226246567,0.00536591491912506,0.0444040177404987,0.0416056009223053
clayton,200,6,0.352941176470588,0.15,1.96537580951254,7.68910515308984,7.20475297707153,4.67916839497112,5.46266782885655,1.97585472426503,4.82301259636795,4.58215543422463,3.32560292322701,3.71553038858426,1.18341149317554,7.52390741222659,7.29931696998852,4.49236469038679,4.96697895392242,0.00199855475430741,0.0159547441657575,0.0140540749025699,0.00839722641682287,0.0102507497311817
clayton,200,7,0.352941176470588,0.15,17.8910862060947,8.43835296852661,3.18111406366762,10.3972883883514,14.2620644058027,9.89783957405612,5.19573932357262,2.58015980551783,6.17040614427032,8.0929645010772,18.5074449953702,8.97796520130386,3.52021440250183,10.2051765559791,15.0818084638889,0.0461267762984584,0.0194181933039851,0.00670875172501063,0.0233884604587001,0.0343293876727922
clayton,200,8,0.352941176470588,0.15,13.4524141422345,11.930305990008,6.66952002547882,16.6958844690723,15.3081178087816,7.69015969549156,6.93315888275295,4.31615025177005,9.30400937414055,8.61348526975183,12.2767956617561,12.0315481865388,6.9102887382875,16.4738719305787,15.24270341542,0.0327274295591634,0.0311661599891888,0.0170919464721549,0.042313813146923,0.0392895287117575
clayton,200,9,0.352941176470588,0.15,8.78414456947195,0.73204633183488,-1.69090550270812,5.11053574909961,4.06725881883215,5.36822500027357,1.36236355629341,0.157123470522638,3.54021064660572,3.02147305812225,8.02209779358561,0.643957582429551,-1.94285375231159,4.95362531050336,3.97287411146112,0.021642227682046,-1.33895588960282e-05,-0.00581150684177968,0.0127066400258464,0.00952137554108571
clayton,200,10,0.352941176470588,0.15,39.5412469261993,12.800831645215,2.98009469749884,20.6861142221132,23.0765204562487,20.6701193807314,7.36674359095383,2.4811568100854,11.2889294210266,12.4785943680102,37.7212825556807,13.1090084898549,2.75192363149606,20.626429110804,23.5632379386666,0.0962810105776192,0.0286551100566394,0.00376652422492933,0.049719238544299,0.0554623045371948
clayton,200,11,0.352941176470588,0.15,24.9281891609232,15.4736931887279,6.22454606541348,27.4401217544726,23.0632827112184,13.3993624081025,8.69613470635516,4.09501927796814,14.6491569943373,12.4720286804736,23.0606112564268,15.7738998319358,6.52013015294091,27.3273805867192,22.8086398115033,0.0625624070103792,0.0353599540976861,0.00988241007921819,0.0670913179900244,0.056582932558412
clayton,200,12,0.352941176470588,0.15,22.7251966910349,15.31646787222,7.87233484618745,19.5406058886884,22.2461315328765,12.303038878585,8.61751808810806,4.9143063542367,10.7189234141112,12.0648278312892,21.2897225237046,15.612022731608,8.0220348756476,19.5820869315191,22.4523435441583,0.0571403346389343,0.0360691207051753,0.0162675753461552,0.0468112204130487,0.054018124409966
clayton,200,13,0.352941176470588,0.15,17.5311785182138,11.1979573017113,5.04821364971771,16.7851793700516,16.5712611181591,9.71955051515301,6.56895814695678,3.50996182195896,9.34812350819787,9.24168206644931,16.1332579218182,11.2965516710837,5.00599031570179,16.7973659534393,16.6942669386806,0.0390025576199573,0.025098237606178,0.00886389853643217,0.0392215702368613,0.0388467605701415
